,Date,sulfate,nitrate,ID
0,2001-01-01,,,185
1,2001-01-02,,,185
2,2001-01-03,,,185
3,2001-01-04,,,185
4,2001-01-05,,,185
5,2001-01-06,,,185
6,2001-01-07,,,185
7,2001-01-08,,,185
8,2001-01-09,,,185
9,2001-01-10,,,185
10,2001-01-11,,,185
11,2001-01-12,,,185
12,2001-01-13,,,185
13,2001-01-14,,,185
14,2001-01-15,,,185
15,2001-01-16,,,185
16,2001-01-17,,,185
17,2001-01-18,,,185
18,2001-01-19,,,185
19,2001-01-20,,,185
20,2001-01-21,,,185
21,2001-01-22,,,185
22,2001-01-23,,,185
23,2001-01-24,,,185
24,2001-01-25,,,185
25,2001-01-26,,,185
26,2001-01-27,,,185
27,2001-01-28,,,185
28,2001-01-29,,,185
29,2001-01-30,,,185
30,2001-01-31,,,185
31,2001-02-01,,,185
32,2001-02-02,,,185
33,2001-02-03,,,185
34,2001-02-04,,,185
35,2001-02-05,,,185
36,2001-02-06,,,185
37,2001-02-07,,,185
38,2001-02-08,,,185
39,2001-02-09,,,185
40,2001-02-10,,,185
41,2001-02-11,,,185
42,2001-02-12,1.23,2.26,185
43,2001-02-13,,,185
44,2001-02-14,,,185
45,2001-02-15,,,185
46,2001-02-16,,,185
47,2001-02-17,,,185
48,2001-02-18,,,185
49,2001-02-19,,,185
50,2001-02-20,,,185
51,2001-02-21,,,185
52,2001-02-22,,,185
53,2001-02-23,,,185
54,2001-02-24,1.56,1.06,185
55,2001-02-25,,,185
56,2001-02-26,,,185
57,2001-02-27,,,185
58,2001-02-28,,,185
59,2001-03-01,,,185
60,2001-03-02,,,185
61,2001-03-03,,,185
62,2001-03-04,,,185
63,2001-03-05,,,185
64,2001-03-06,,,185
65,2001-03-07,,,185
66,2001-03-08,,,185
67,2001-03-09,,,185
68,2001-03-10,,,185
69,2001-03-11,,,185
70,2001-03-12,,,185
71,2001-03-13,,,185
72,2001-03-14,2.39,0.658,185
73,2001-03-15,,,185
74,2001-03-16,,,185
75,2001-03-17,,,185
76,2001-03-18,,,185
77,2001-03-19,,,185
78,2001-03-20,1.27,0.871,185
79,2001-03-21,,,185
80,2001-03-22,,,185
81,2001-03-23,,,185
82,2001-03-24,,,185
83,2001-03-25,,,185
84,2001-03-26,,,185
85,2001-03-27,1.82,0.582,185
86,2001-03-28,,,185
87,2001-03-29,5.39,6.5,185
88,2001-03-30,,,185
89,2001-03-31,,,185
90,2001-04-01,4.43,0.429,185
91,2001-04-02,,,185
92,2001-04-03,,,185
93,2001-04-04,3.54,0.84,185
94,2001-04-05,,,185
95,2001-04-06,,,185
96,2001-04-07,4.31,1.71,185
97,2001-04-08,,,185
98,2001-04-09,,,185
99,2001-04-10,1.64,0.984,185
100,2001-04-11,,,185
101,2001-04-12,,,185
102,2001-04-13,,,185
103,2001-04-14,,,185
104,2001-04-15,,,185
105,2001-04-16,1.6,0.669,185
106,2001-04-17,,,185
107,2001-04-18,,,185
108,2001-04-19,,,185
109,2001-04-20,,,185
110,2001-04-21,,,185
111,2001-04-22,4.33,0.497,185
112,2001-04-23,,,185
113,2001-04-24,,,185
114,2001-04-25,2.29,0.419,185
115,2001-04-26,,,185
116,2001-04-27,,,185
117,2001-04-28,1.06,0.29,185
118,2001-04-29,,,185
119,2001-04-30,,,185
120,2001-05-01,6.65,0.232,185
121,2001-05-02,,,185
122,2001-05-03,,,185
123,2001-05-04,,,185
124,2001-05-05,,,185
125,2001-05-06,,,185
126,2001-05-07,,,185
127,2001-05-08,,,185
128,2001-05-09,,,185
129,2001-05-10,5.26,0.586,185
130,2001-05-11,,,185
131,2001-05-12,,,185
132,2001-05-13,0.755,0.218,185
133,2001-05-14,,,185
134,2001-05-15,,,185
135,2001-05-16,1.51,0.239,185
136,2001-05-17,,,185
137,2001-05-18,,,185
138,2001-05-19,2.79,1.52,185
139,2001-05-20,,,185
140,2001-05-21,,,185
141,2001-05-22,,,185
142,2001-05-23,,,185
143,2001-05-24,,,185
144,2001-05-25,,,185
145,2001-05-26,,,185
146,2001-05-27,,,185
147,2001-05-28,4.36,0.0831,185
148,2001-05-29,,,185
149,2001-05-30,,,185
150,2001-05-31,0.673,0.267,185
151,2001-06-01,,,185
152,2001-06-02,,,185
153,2001-06-03,2.7,0.114,185
154,2001-06-04,,,185
155,2001-06-05,,,185
156,2001-06-06,2.44,0.298,185
157,2001-06-07,,,185
158,2001-06-08,,,185
159,2001-06-09,1.77,0.208,185
160,2001-06-10,,,185
161,2001-06-11,,,185
162,2001-06-12,4.71,0.471,185
163,2001-06-13,,,185
164,2001-06-14,,,185
165,2001-06-15,,,185
166,2001-06-16,,,185
167,2001-06-17,,,185
168,2001-06-18,2.23,0.341,185
169,2001-06-19,,,185
170,2001-06-20,,,185
171,2001-06-21,7.4,1.52,185
172,2001-06-22,,,185
173,2001-06-23,,,185
174,2001-06-24,,,185
175,2001-06-25,,,185
176,2001-06-26,,,185
177,2001-06-27,12.9,0.164,185
178,2001-06-28,,,185
179,2001-06-29,,,185
180,2001-06-30,14.6,0.198,185
181,2001-07-01,,,185
182,2001-07-02,,,185
183,2001-07-03,2.98,0.169,185
184,2001-07-04,,,185
185,2001-07-05,,,185
186,2001-07-06,,,185
187,2001-07-07,,,185
188,2001-07-08,,,185
189,2001-07-09,,,185
190,2001-07-10,,,185
191,2001-07-11,,,185
192,2001-07-12,1.79,0.116,185
193,2001-07-13,,,185
194,2001-07-14,,,185
195,2001-07-15,,,185
196,2001-07-16,,,185
197,2001-07-17,,,185
198,2001-07-18,3.16,0.455,185
199,2001-07-19,,,185
200,2001-07-20,,,185
201,2001-07-21,,,185
202,2001-07-22,,,185
203,2001-07-23,,,185
204,2001-07-24,19.6,0.232,185
205,2001-07-25,,,185
206,2001-07-26,,,185
207,2001-07-27,,,185
208,2001-07-28,,,185
209,2001-07-29,,,185
210,2001-07-30,,,185
211,2001-07-31,,,185
212,2001-08-01,,,185
213,2001-08-02,25.7,0.16,185
214,2001-08-03,,,185
215,2001-08-04,,,185
216,2001-08-05,,0.124,185
217,2001-08-06,,,185
218,2001-08-07,,,185
219,2001-08-08,6.64,0.491,185
220,2001-08-09,,,185
221,2001-08-10,,,185
222,2001-08-11,,,185
223,2001-08-12,,,185
224,2001-08-13,,,185
225,2001-08-14,,,185
226,2001-08-15,,,185
227,2001-08-16,,,185
228,2001-08-17,8.04,0.178,185
229,2001-08-18,,,185
230,2001-08-19,,,185
231,2001-08-20,4.75,0.108,185
232,2001-08-21,,,185
233,2001-08-22,,,185
234,2001-08-23,,,185
235,2001-08-24,,,185
236,2001-08-25,,,185
237,2001-08-26,10.7,0.34,185
238,2001-08-27,,,185
239,2001-08-28,,,185
240,2001-08-29,1.99,0.35,185
241,2001-08-30,,,185
242,2001-08-31,,,185
243,2001-09-01,,,185
244,2001-09-02,,,185
245,2001-09-03,,,185
246,2001-09-04,,,185
247,2001-09-05,,,185
248,2001-09-06,,,185
249,2001-09-07,8.71,0.344,185
250,2001-09-08,,,185
251,2001-09-09,,,185
252,2001-09-10,,,185
253,2001-09-11,,,185
254,2001-09-12,,,185
255,2001-09-13,4.0,0.342,185
256,2001-09-14,,,185
257,2001-09-15,,,185
258,2001-09-16,1.32,0.315,185
259,2001-09-17,,,185
260,2001-09-18,,,185
261,2001-09-19,7.62,0.687,185
262,2001-09-20,,,185
263,2001-09-21,,,185
264,2001-09-22,3.99,0.173,185
265,2001-09-23,,,185
266,2001-09-24,,,185
267,2001-09-25,,,185
268,2001-09-26,,,185
269,2001-09-27,,,185
270,2001-09-28,1.74,0.626,185
271,2001-09-29,,,185
272,2001-09-30,,,185
273,2001-10-01,1.15,0.213,185
274,2001-10-02,,,185
275,2001-10-03,,,185
276,2001-10-04,6.71,0.336,185
277,2001-10-05,,,185
278,2001-10-06,,,185
279,2001-10-07,,,185
280,2001-10-08,,,185
281,2001-10-09,,,185
282,2001-10-10,2.16,0.418,185
283,2001-10-11,,,185
284,2001-10-12,,,185
285,2001-10-13,,0.492,185
286,2001-10-14,,,185
287,2001-10-15,,,185
288,2001-10-16,,0.2,185
289,2001-10-17,,,185
290,2001-10-18,,,185
291,2001-10-19,2.28,0.657,185
292,2001-10-20,,,185
293,2001-10-21,,,185
294,2001-10-22,,1.18,185
295,2001-10-23,,,185
296,2001-10-24,,,185
297,2001-10-25,,,185
