,Date,sulfate,nitrate,ID
0,2005-01-01,,,84
1,2005-01-02,,,84
2,2005-01-03,,,84
3,2005-01-04,2.73,5.11,84
4,2005-01-05,,,84
5,2005-01-06,,,84
6,2005-01-07,,,84
7,2005-01-08,,,84
8,2005-01-09,,,84
9,2005-01-10,3.53,3.77,84
10,2005-01-11,,,84
11,2005-01-12,,,84
12,2005-01-13,,,84
13,2005-01-14,,,84
14,2005-01-15,,,84
15,2005-01-16,1.41,2.76,84
16,2005-01-17,,,84
17,2005-01-18,,,84
18,2005-01-19,,,84
19,2005-01-20,,,84
20,2005-01-21,,,84
21,2005-01-22,1.88,2.45,84
22,2005-01-23,,,84
23,2005-01-24,,,84
24,2005-01-25,,,84
25,2005-01-26,,,84
26,2005-01-27,,,84
27,2005-01-28,3.54,8.85,84
28,2005-01-29,,,84
29,2005-01-30,,,84
30,2005-01-31,,,84
31,2005-02-01,,,84
32,2005-02-02,,,84
33,2005-02-03,,,84
34,2005-02-04,,,84
35,2005-02-05,,,84
36,2005-02-06,,,84
37,2005-02-07,,,84
38,2005-02-08,,,84
39,2005-02-09,1.85,1.28,84
40,2005-02-10,,,84
41,2005-02-11,,,84
42,2005-02-12,,,84
43,2005-02-13,,,84
44,2005-02-14,,,84
45,2005-02-15,2.25,8.04,84
46,2005-02-16,,,84
47,2005-02-17,,,84
48,2005-02-18,,,84
49,2005-02-19,,,84
50,2005-02-20,,,84
51,2005-02-21,3.27,2.03,84
52,2005-02-22,,,84
53,2005-02-23,,,84
54,2005-02-24,,,84
55,2005-02-25,,,84
56,2005-02-26,,,84
57,2005-02-27,1.77,4.36,84
58,2005-02-28,,,84
59,2005-03-01,,,84
60,2005-03-02,,,84
61,2005-03-03,,,84
62,2005-03-04,,,84
63,2005-03-05,3.14,12.6,84
64,2005-03-06,,,84
65,2005-03-07,,,84
66,2005-03-08,,,84
67,2005-03-09,,,84
68,2005-03-10,,,84
69,2005-03-11,3.11,4.86,84
70,2005-03-12,,,84
71,2005-03-13,,,84
72,2005-03-14,,,84
73,2005-03-15,,,84
74,2005-03-16,,,84
75,2005-03-17,2.37,7.45,84
76,2005-03-18,,,84
77,2005-03-19,,,84
78,2005-03-20,,,84
79,2005-03-21,,,84
80,2005-03-22,,,84
81,2005-03-23,,,84
82,2005-03-24,,,84
83,2005-03-25,,,84
84,2005-03-26,,,84
85,2005-03-27,,,84
86,2005-03-28,,,84
87,2005-03-29,4.4,5.47,84
88,2005-03-30,,,84
89,2005-03-31,,,84
90,2005-04-01,,,84
91,2005-04-02,,,84
92,2005-04-03,,,84
93,2005-04-04,2.19,2.98,84
94,2005-04-05,,,84
95,2005-04-06,,,84
96,2005-04-07,,,84
97,2005-04-08,,,84
98,2005-04-09,,,84
99,2005-04-10,7.68,4.48,84
100,2005-04-11,,,84
101,2005-04-12,,,84
102,2005-04-13,,,84
103,2005-04-14,,,84
104,2005-04-15,,,84
105,2005-04-16,4.36,4.22,84
106,2005-04-17,,,84
107,2005-04-18,,,84
108,2005-04-19,,,84
109,2005-04-20,,,84
110,2005-04-21,,,84
111,2005-04-22,1.62,4.26,84
112,2005-04-23,,,84
113,2005-04-24,,,84
114,2005-04-25,,,84
115,2005-04-26,,,84
116,2005-04-27,,,84
117,2005-04-28,2.44,2.99,84
118,2005-04-29,,,84
119,2005-04-30,,,84
120,2005-05-01,,,84
121,2005-05-02,,,84
122,2005-05-03,,,84
123,2005-05-04,2.91,4.62,84
124,2005-05-05,,,84
125,2005-05-06,,,84
126,2005-05-07,,,84
127,2005-05-08,,,84
128,2005-05-09,,,84
129,2005-05-10,2.02,0.866,84
130,2005-05-11,,,84
131,2005-05-12,,,84
132,2005-05-13,,,84
133,2005-05-14,,,84
134,2005-05-15,,,84
135,2005-05-16,0.944,0.505,84
136,2005-05-17,,,84
137,2005-05-18,,,84
138,2005-05-19,,,84
139,2005-05-20,,,84
140,2005-05-21,,,84
141,2005-05-22,6.28,2.68,84
142,2005-05-23,,,84
143,2005-05-24,,,84
144,2005-05-25,,,84
145,2005-05-26,,,84
146,2005-05-27,,,84
147,2005-05-28,1.69,1.56,84
148,2005-05-29,,,84
149,2005-05-30,,,84
150,2005-05-31,,,84
151,2005-06-01,,,84
152,2005-06-02,,,84
153,2005-06-03,7.31,3.91,84
154,2005-06-04,,,84
155,2005-06-05,,,84
156,2005-06-06,,,84
157,2005-06-07,,,84
158,2005-06-08,,,84
159,2005-06-09,6.29,1.98,84
160,2005-06-10,,,84
161,2005-06-11,,,84
162,2005-06-12,,,84
163,2005-06-13,,,84
164,2005-06-14,,,84
165,2005-06-15,1.68,0.61,84
166,2005-06-16,,,84
167,2005-06-17,,,84
168,2005-06-18,,,84
169,2005-06-19,,,84
170,2005-06-20,,,84
171,2005-06-21,4.62,1.81,84
172,2005-06-22,,,84
173,2005-06-23,,,84
174,2005-06-24,,,84
175,2005-06-25,,,84
176,2005-06-26,,,84
177,2005-06-27,18.4,2.49,84
178,2005-06-28,,,84
179,2005-06-29,,,84
180,2005-06-30,,,84
181,2005-07-01,,,84
182,2005-07-02,,,84
183,2005-07-03,8.02,1.13,84
184,2005-07-04,,,84
185,2005-07-05,,,84
186,2005-07-06,,,84
187,2005-07-07,,,84
188,2005-07-08,,,84
189,2005-07-09,2.45,0.887,84
190,2005-07-10,,,84
191,2005-07-11,,,84
192,2005-07-12,,,84
193,2005-07-13,,,84
194,2005-07-14,,,84
195,2005-07-15,10.3,1.53,84
196,2005-07-16,,,84
197,2005-07-17,,,84
198,2005-07-18,,,84
199,2005-07-19,,,84
200,2005-07-20,,,84
201,2005-07-21,3.49,0.797,84
202,2005-07-22,,,84
203,2005-07-23,,,84
204,2005-07-24,,,84
205,2005-07-25,,,84
206,2005-07-26,,,84
207,2005-07-27,0.7,0.222,84
208,2005-07-28,,,84
209,2005-07-29,,,84
210,2005-07-30,,,84
211,2005-07-31,,,84
212,2005-08-01,,,84
213,2005-08-02,17.4,1.12,84
214,2005-08-03,,,84
215,2005-08-04,,,84
216,2005-08-05,,,84
217,2005-08-06,,,84
218,2005-08-07,,,84
219,2005-08-08,14.8,1.17,84
220,2005-08-09,,,84
221,2005-08-10,,,84
222,2005-08-11,,,84
223,2005-08-12,,,84
224,2005-08-13,,,84
225,2005-08-14,2.28,1.85,84
226,2005-08-15,,,84
227,2005-08-16,,,84
228,2005-08-17,,,84
229,2005-08-18,,,84
230,2005-08-19,,,84
231,2005-08-20,4.71,2.25,84
232,2005-08-21,,,84
233,2005-08-22,,,84
234,2005-08-23,,,84
235,2005-08-24,,,84
236,2005-08-25,,,84
237,2005-08-26,11.5,1.95,84
238,2005-08-27,,,84
239,2005-08-28,,,84
240,2005-08-29,,,84
241,2005-08-30,,,84
242,2005-08-31,,,84
243,2005-09-01,2.08,0.812,84
244,2005-09-02,,,84
245,2005-09-03,,,84
246,2005-09-04,,,84
247,2005-09-05,,,84
248,2005-09-06,,,84
249,2005-09-07,12.6,1.55,84
250,2005-09-08,,,84
251,2005-09-09,,,84
252,2005-09-10,,,84
253,2005-09-11,,,84
254,2005-09-12,,,84
255,2005-09-13,15.0,1.0,84
256,2005-09-14,,,84
257,2005-09-15,,,84
258,2005-09-16,,,84
259,2005-09-17,,,84
260,2005-09-18,,,84
261,2005-09-19,9.37,3.54,84
262,2005-09-20,,,84
263,2005-09-21,,,84
264,2005-09-22,,,84
265,2005-09-23,,,84
266,2005-09-24,,,84
267,2005-09-25,9.26,3.97,84
268,2005-09-26,,,84
269,2005-09-27,,,84
270,2005-09-28,,,84
271,2005-09-29,,,84
272,2005-09-30,,,84
273,2005-10-01,5.61,1.81,84
274,2005-10-02,,,84
275,2005-10-03,,,84
276,2005-10-04,,,84
277,2005-10-05,,,84
278,2005-10-06,,,84
279,2005-10-07,,0.202,84
280,2005-10-08,,,84
281,2005-10-09,,,84
282,2005-10-10,,,84
283,2005-10-11,,,84
284,2005-10-12,,,84
285,2005-10-13,8.41,4.82,84
286,2005-10-14,,,84
287,2005-10-15,,,84
288,2005-10-16,,,84
289,2005-10-17,,,84
290,2005-10-18,,,84
291,2005-10-19,1.24,0.523,84
292,2005-10-20,,,84
293,2005-10-21,,,84
294,2005-10-22,,,84
295,2005-10-23,,,84
296,2005-10-24,,,84
297,2005-10-25,1.03,0.326,84
298,2005-10-26,,,84
299,2005-10-27,,,84
300,2005-10-28,,,84
301,2005-10-29,,,84
302,2005-10-30,,,84
303,2005-10-31,5.86,4.49,84
304,2005-11-01,,,84
305,2005-11-02,,,84
306,2005-11-03,,,84
307,2005-11-04,,,84
308,2005-11-05,,,84
309,2005-11-06,1.23,0.441,84
310,2005-11-07,,,84
311,2005-11-08,,,84
312,2005-11-09,,,84
313,2005-11-10,,,84
314,2005-11-11,,,84
315,2005-11-12,2.6,2.09,84
316,2005-11-13,,,84
317,2005-11-14,,,84
318,2005-11-15,,,84
319,2005-11-16,,,84
320,2005-11-17,,,84
321,2005-11-18,1.51,3.82,84
322,2005-11-19,,,84
323,2005-11-20,,,84
324,2005-11-21,,,84
325,2005-11-22,,,84
326,2005-11-23,,,84
327,2005-11-24,0.528,0.143,84
328,2005-11-25,,,84
329,2005-11-26,,,84
330,2005-11-27,,,84
331,2005-11-28,,,84
332,2005-11-29,,,84
333,2005-11-30,3.84,3.16,84
334,2005-12-01,,,84
335,2005-12-02,,,84
336,2005-12-03,,,84
337,2005-12-04,,,84
338,2005-12-05,,,84
339,2005-12-06,4.31,8.47,84
340,2005-12-07,,,84
341,2005-12-08,,,84
342,2005-12-09,,,84
343,2005-12-10,,,84
344,2005-12-11,,,84
345,2005-12-12,0.9,3.2,84
346,2005-12-13,,,84
347,2005-12-14,,,84
348,2005-12-15,,,84
349,2005-12-16,,,84
350,2005-12-17,,,84
351,2005-12-18,2.95,5.8,84
352,2005-12-19,,,84
353,2005-12-20,,,84
354,2005-12-21,,,84
355,2005-12-22,,,84
356,2005-12-23,,,84
357,2005-12-24,4.7,9.98,84
358,2005-12-25,,,84
359,2005-12-26,,,84
360,2005-12-27,,,84
361,2005-12-28,,,84
362,2005-12-29,,,84
363,2005-12-30,4.0,3.26,84
364,2005-12-31,,,84
365,2006-01-01,,,84
366,2006-01-02,,,84
367,2006-01-03,,,84
368,2006-01-04,,,84
369,2006-01-05,,,84
370,2006-01-06,,,84
371,2006-01-07,,,84
372,2006-01-08,,,84
373,2006-01-09,,,84
374,2006-01-10,,,84
375,2006-01-11,2.77,3.86,84
376,2006-01-12,,,84
377,2006-01-13,,,84
378,2006-01-14,,,84
379,2006-01-15,,,84
380,2006-01-16,,,84
381,2006-01-17,2.92,6.05,84
382,2006-01-18,,,84
383,2006-01-19,,,84
384,2006-01-20,,,84
385,2006-01-21,,,84
386,2006-01-22,,,84
387,2006-01-23,4.91,6.03,84
388,2006-01-24,,,84
389,2006-01-25,,,84
390,2006-01-26,,,84
391,2006-01-27,,,84
392,2006-01-28,,,84
393,2006-01-29,2.21,1.58,84
394,2006-01-30,,,84
395,2006-01-31,,,84
396,2006-02-01,,,84
397,2006-02-02,,,84
398,2006-02-03,,,84
399,2006-02-04,2.35,3.24,84
400,2006-02-05,,,84
401,2006-02-06,,,84
402,2006-02-07,,,84
403,2006-02-08,,,84
404,2006-02-09,,,84
405,2006-02-10,2.75,8.0,84
406,2006-02-11,,,84
407,2006-02-12,,,84
408,2006-02-13,,,84
409,2006-02-14,,,84
410,2006-02-15,,,84
411,2006-02-16,2.57,4.11,84
412,2006-02-17,,,84
413,2006-02-18,,,84
414,2006-02-19,,,84
415,2006-02-20,,,84
416,2006-02-21,,,84
417,2006-02-22,3.04,9.85,84
418,2006-02-23,,,84
419,2006-02-24,,,84
420,2006-02-25,,,84
421,2006-02-26,,,84
422,2006-02-27,,,84
423,2006-02-28,1.23,2.3,84
424,2006-03-01,,,84
425,2006-03-02,,,84
426,2006-03-03,,,84
427,2006-03-04,,,84
428,2006-03-05,,,84
429,2006-03-06,3.66,8.9,84
430,2006-03-07,,,84
431,2006-03-08,,,84
432,2006-03-09,,,84
433,2006-03-10,,,84
434,2006-03-11,,,84
435,2006-03-12,3.91,3.9,84
436,2006-03-13,,,84
437,2006-03-14,,,84
438,2006-03-15,,,84
439,2006-03-16,,,84
440,2006-03-17,,,84
441,2006-03-18,1.03,0.363,84
442,2006-03-19,,,84
443,2006-03-20,,,84
444,2006-03-21,,,84
445,2006-03-22,,,84
446,2006-03-23,,,84
447,2006-03-24,0.996,2.13,84
448,2006-03-25,,,84
449,2006-03-26,,,84
450,2006-03-27,,,84
451,2006-03-28,,,84
452,2006-03-29,,,84
453,2006-03-30,8.24,9.69,84
454,2006-03-31,,,84
455,2006-04-01,,,84
456,2006-04-02,,,84
457,2006-04-03,,,84
458,2006-04-04,,,84
459,2006-04-05,1.12,0.301,84
460,2006-04-06,,,84
461,2006-04-07,,,84
462,2006-04-08,,,84
463,2006-04-09,,,84
464,2006-04-10,,,84
465,2006-04-11,4.8,3.18,84
466,2006-04-12,,,84
467,2006-04-13,,,84
468,2006-04-14,,,84
469,2006-04-15,,,84
470,2006-04-16,,,84
471,2006-04-17,1.47,1.26,84
472,2006-04-18,,,84
473,2006-04-19,,,84
474,2006-04-20,,,84
475,2006-04-21,,,84
476,2006-04-22,,,84
477,2006-04-23,1.92,3.28,84
478,2006-04-24,,,84
479,2006-04-25,,,84
480,2006-04-26,,,84
481,2006-04-27,,,84
482,2006-04-28,,,84
483,2006-04-29,2.72,2.63,84
484,2006-04-30,,,84
485,2006-05-01,,,84
