,Date,sulfate,nitrate,ID
0,2002-01-01,,,256
1,2002-01-02,,,256
2,2002-01-03,,,256
3,2002-01-04,,,256
4,2002-01-05,,,256
5,2002-01-06,,,256
6,2002-01-07,,,256
7,2002-01-08,,,256
8,2002-01-09,,,256
9,2002-01-10,,,256
10,2002-01-11,,,256
11,2002-01-12,,,256
12,2002-01-13,,,256
13,2002-01-14,,,256
14,2002-01-15,,,256
15,2002-01-16,,,256
16,2002-01-17,,,256
17,2002-01-18,,,256
18,2002-01-19,,,256
19,2002-01-20,,,256
20,2002-01-21,,,256
21,2002-01-22,,,256
22,2002-01-23,,,256
23,2002-01-24,,,256
24,2002-01-25,,,256
25,2002-01-26,,,256
26,2002-01-27,,,256
27,2002-01-28,,,256
28,2002-01-29,,,256
29,2002-01-30,,,256
30,2002-01-31,,,256
31,2002-02-01,,,256
32,2002-02-02,,,256
33,2002-02-03,,,256
34,2002-02-04,,,256
35,2002-02-05,,,256
36,2002-02-06,,,256
37,2002-02-07,,,256
38,2002-02-08,,,256
39,2002-02-09,,,256
40,2002-02-10,,,256
41,2002-02-11,,,256
42,2002-02-12,,,256
43,2002-02-13,,,256
44,2002-02-14,,,256
45,2002-02-15,,,256
46,2002-02-16,,,256
47,2002-02-17,,,256
48,2002-02-18,,,256
49,2002-02-19,,,256
50,2002-02-20,,,256
51,2002-02-21,,,256
52,2002-02-22,,,256
53,2002-02-23,,,256
54,2002-02-24,,,256
55,2002-02-25,,,256
56,2002-02-26,,,256
57,2002-02-27,,,256
58,2002-02-28,,,256
59,2002-03-01,,,256
60,2002-03-02,,,256
61,2002-03-03,,,256
62,2002-03-04,,,256
63,2002-03-05,,,256
64,2002-03-06,,,256
65,2002-03-07,,,256
66,2002-03-08,,,256
67,2002-03-09,,,256
68,2002-03-10,,,256
69,2002-03-11,,,256
70,2002-03-12,,,256
71,2002-03-13,,,256
72,2002-03-14,,,256
73,2002-03-15,,,256
74,2002-03-16,,,256
75,2002-03-17,,,256
76,2002-03-18,,,256
77,2002-03-19,,,256
78,2002-03-20,,,256
79,2002-03-21,,,256
80,2002-03-22,,,256
81,2002-03-23,,,256
82,2002-03-24,,,256
83,2002-03-25,,,256
84,2002-03-26,,,256
85,2002-03-27,,,256
86,2002-03-28,,,256
87,2002-03-29,,,256
88,2002-03-30,,,256
89,2002-03-31,,,256
90,2002-04-01,,,256
91,2002-04-02,,,256
92,2002-04-03,,,256
93,2002-04-04,,,256
94,2002-04-05,,,256
95,2002-04-06,,,256
96,2002-04-07,,,256
97,2002-04-08,,,256
98,2002-04-09,,,256
99,2002-04-10,,,256
100,2002-04-11,,,256
101,2002-04-12,,,256
102,2002-04-13,,,256
103,2002-04-14,,,256
104,2002-04-15,,,256
105,2002-04-16,,,256
106,2002-04-17,,,256
107,2002-04-18,,,256
108,2002-04-19,,,256
109,2002-04-20,,,256
110,2002-04-21,,,256
111,2002-04-22,,,256
112,2002-04-23,,,256
113,2002-04-24,,,256
114,2002-04-25,,,256
115,2002-04-26,,,256
116,2002-04-27,,,256
117,2002-04-28,,,256
118,2002-04-29,,,256
119,2002-04-30,,,256
120,2002-05-01,,,256
121,2002-05-02,,,256
122,2002-05-03,,,256
123,2002-05-04,,,256
124,2002-05-05,,,256
125,2002-05-06,,,256
126,2002-05-07,,,256
127,2002-05-08,,,256
128,2002-05-09,,,256
129,2002-05-10,,,256
130,2002-05-11,,,256
131,2002-05-12,,,256
132,2002-05-13,,,256
133,2002-05-14,,,256
134,2002-05-15,,,256
135,2002-05-16,,,256
136,2002-05-17,,,256
137,2002-05-18,,,256
138,2002-05-19,,,256
139,2002-05-20,,,256
140,2002-05-21,,,256
141,2002-05-22,,,256
142,2002-05-23,,,256
143,2002-05-24,,,256
144,2002-05-25,,,256
145,2002-05-26,,,256
146,2002-05-27,,,256
147,2002-05-28,,,256
148,2002-05-29,,,256
149,2002-05-30,,,256
150,2002-05-31,,,256
151,2002-06-01,,,256
152,2002-06-02,,,256
153,2002-06-03,,,256
154,2002-06-04,,,256
